R,R,R,R,R,R,R
R,E,NE,B,C,R,A
NE,R,R,E,B,C,A
B,R,NE,E,C,R,A
E,B,NE,A,R,C,R
B,NE,E,R,A,C,R
B,R,NE,C,A,E,R
R,R,R,R,R,R,R
E,R,B,NE,A,C,R
A,R,NE,R,B,C,E
E,NE,B,A,C,R,R
R,R,E,A,B,C,NE
A,E,NE,C,R,B,R
E,NE,R,A,B,C,R
R,R,R,R,R,R,R
R,R,NE,C,E,B,A
E,NE,B,C,R,A,R
A,E,NE,B,C,R,R
NE,A,E,R,B,C,R
NE,R,B,A,R,C,E
E,B,R,A,R,C,NE
R,R,R,R,R,R,R
A,R,R,B,NE,C,E
NE,A,E,C,R,B,R
C,R,E,A,R,B,NE
B,R,NE,C,A,R,E
E,NE,A,R,C,B,R
R,R,B,E,A,C,NE
R,R,R,R,R,R,R
A,NE,E,B,R,R,C
E,R,B,C,R,NE,A
