R,R,R,R,R,R,R
E,A,B,C,R,R,NE
A,E,NE,R,C,B,R
E,R,A,B,C,R,NE
R,B,E,C,A,C,NE
E,R,B,C,A,C,NE
E,B,NE,C,A,C,R
R,R,R,R,R,R,R
E,R,B,A,R,C,NE
A,E,NE,C,R,B,A
A,NE,E,R,B,C,A
NE,R,E,C,A,B,A
R,E,R,A,B,C,NE
E,R,NE,C,A,B,R
R,R,R,R,R,R,R
E,R,NE,C,A,B,R
E,A,NE,C,R,B,R
E,R,A,R,B,C,NE
A,NE,E,B,R,C,R
E,R,A,C,B,R,NE
R,NE,E,C,A,B,R
R,R,R,R,R,R,R
E,R,NE,A,B,C,R
E,R,NE,B,A,C,R
A,NE,E,R,C,B,A
R,E,R,C,A,B,NE
E,R,NE,B,C,R,A
E,A,NE,B,R,C,R
R,R,R,R,R,R,R
E,R,R,A,B,C,NE
E,R,R,C,A,B,NE
