R,R,R,R,R,R,R
E,B,R,C,A,R,NE
E,A,NE,R,C,B,R
E,R,B,A,C,R,NE
R,B,E,C,A,C,NE
A,B,E,C,R,C,NE
E,B,NE,C,A,C,R
R,R,R,R,R,R,R
E,R,A,C,R,B,NE
A,B,NE,B,R,C,A
A,NE,E,R,B,C,A
E,R,NE,C,A,B,A
R,NE,E,A,B,C,R
R,E,R,B,A,C,NE
R,R,R,R,R,R,R
E,R,NE,C,A,B,R
E,NE,B,R,A,C,R
NE,E,R,C,R,B,A
R,NE,E,A,B,C,R
E,R,A,C,B,R,NE
R,NE,E,C,A,B,R
R,R,R,R,R,R,R
E,R,NE,A,B,C,R
E,R,NE,B,A,C,R
A,NE,E,R,B,C,A
R,E,R,C,A,B,NE
E,R,NE,B,C,R,A
E,R,NE,B,R,C,A
R,R,R,R,R,R,R
A,R,E,C,R,B,NE
E,R,NE,C,A,B,R
