R,R,R,R,R,R,R
E,R,B,R,A,C,NE
E,R,NE,A,C,B,R
E,R,NE,C,A,B,R
E,NE,R,C,R,B,A
E,B,NE,C,R,R,A
R,E,NE,B,R,C,A
R,R,R,R,R,R,R
E,B,NE,C,R,R,A
R,NE,E,C,A,B,R
NE,R,E,C,R,B,A
E,NE,R,R,B,C,A
E,R,NE,C,A,B,R
E,R,NE,A,B,C,R
R,R,R,R,R,R,R
E,B,NE,C,R,R,A
E,R,NE,B,R,C,A
E,R,R,C,A,B,NE
E,NE,R,B,A,C,R
E,B,NE,R,C,R,A
R,R,E,A,B,C,NE
R,R,R,R,R,R,R
E,R,NE,C,A,B,R
E,R,NE,C,B,R,A
E,B,NE,A,R,C,R
E,R,R,A,C,B,NE
R,B,E,R,A,C,NE
E,R,NE,C,A,B,R
R,R,R,R,R,R,R
E,A,NE,C,R,B,R
E,NE,B,C,A,R,R
