R,R,R,R,R,R,R
E,B,NE,C,R,R,A
R,E,NE,A,B,C,R
E,R,R,A,C,B,NE
E,R,NE,C,A,B,R
E,B,NE,R,A,C,R
B,NE,R,E,R,C,A
R,R,R,R,R,R,R
A,E,R,C,R,B,NE
A,R,E,C,R,B,NE
A,R,E,C,B,R,NE
A,E,NE,R,C,B,R
E,R,NE,A,C,B,R
R,E,NE,B,R,C,A
R,R,R,R,R,R,R
E,R,NE,C,A,B,R
A,B,E,R,R,C,NE
NE,R,B,A,E,C,R
E,NE,R,A,B,C,R
E,R,B,R,A,C,NE
R,E,NE,C,B,R,A
R,R,R,R,R,R,R
E,R,B,A,R,C,NE
E,NE,B,A,C,R,R
E,R,NE,R,C,B,A
B,R,E,NE,A,C,R
R,A,B,E,R,C,NE
E,R,R,NE,C,B,A
R,R,R,R,R,R,R
NE,R,E,A,C,B,R
A,R,E,C,R,B,NE
