R,R,R,R,R,R,R
NE,A,R,C,B,R,E
E,R,NE,R,C,B,A
E,R,NE,A,C,B,R
R,NE,E,C,B,C,A
NE,A,E,C,R,C,B
E,NE,A,C,B,C,R
R,R,R,R,R,R,R
R,R,NE,A,E,B,C
NE,E,R,B,R,C,A
E,R,NE,R,A,B,C
NE,R,E,B,R,C,A
A,NE,E,C,R,B,R
C,E,NE,B,A,R,R
R,R,R,R,R,R,R
A,R,E,B,C,R,NE
E,NE,B,A,R,C,R
R,R,NE,C,A,B,E
E,A,NE,C,R,B,R
A,R,E,R,C,B,NE
NE,B,R,E,R,C,A
R,R,R,R,R,R,R
R,A,E,NE,R,B,C
A,R,E,C,B,NE,R
E,R,R,B,A,C,NE
E,R,NE,A,B,C,R
E,NE,B,R,A,C,R
E,B,NE,C,R,R,A
R,R,R,R,R,R,R
A,R,NE,C,E,B,R
NE,R,B,E,A,C,R
