R,R,R,R,R,R,R
NE,E,R,C,B,R,A
E,R,NE,R,C,B,A
E,R,NE,A,B,C,R
R,E,B,C,A,C,NE
E,NE,B,C,R,C,A
E,B,NE,C,A,C,R
R,R,R,R,R,R,R
R,R,E,A,C,B,NE
A,NE,E,B,R,C,A
A,E,NE,R,B,C,A
E,R,NE,C,A,B,A
A,NE,E,C,R,B,R
E,NE,B,C,A,R,R
R,R,R,R,R,R,R
E,R,A,C,B,R,NE
E,NE,B,A,R,C,R
R,R,E,C,A,B,NE
E,B,NE,A,R,C,R
A,R,E,R,C,B,NE
NE,E,R,B,R,C,A
R,R,R,R,R,R,R
R,A,E,C,R,B,NE
NE,R,E,A,B,C,R
E,R,R,C,A,B,NE
E,R,NE,A,B,C,R
E,NE,R,R,C,B,A
E,NE,B,C,R,R,A
R,R,R,R,R,R,R
A,R,NE,C,E,B,R
E,R,NE,C,A,B,R
